url,status,title,description,word_count,local_path
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1254,200,Barn Owl in Bass Strait  | Johnstone | Australian Field Ornithology, Barn Owl in Bass Strait ,33,raw/afo/index.php/afo/article/view/1254.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1254/1130,200,Barn Owl in Bass Strait  | Johnstone | Australian Field Ornithology, Barn Owl in Bass Strait ,90,raw/afo/index.php/afo/article/view/1254/1130.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1255,200,Display of the Brown Goshawk  | Debus | Australian Field Ornithology, Display of the Brown Goshawk ,34,raw/afo/index.php/afo/article/view/1255.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1255/1131,200,Display of the Brown Goshawk  | Debus | Australian Field Ornithology, Display of the Brown Goshawk ,90,raw/afo/index.php/afo/article/view/1255/1131.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1256,200,Review - A Field Guide to       Nests       and       Eggs       of Australian Birds     | Hyett | Australian Field Ornithology,    Review - A Field Guide to       Nests       and       Eggs       of Australian Birds    ,29,raw/afo/index.php/afo/article/view/1256.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1256/1132,200,Review - A Field Guide to       Nests       and       Eggs       of Australian Birds     | Hyett | Australian Field Ornithology,    Review - A Field Guide to       Nests       and       Eggs       of Australian Birds    ,90,raw/afo/index.php/afo/article/view/1256/1132.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1258,200,"Australian Field Ornithology Index, Volume 8, 1979-1980  | Field Ornithology | Australian Field Ornithology"," Australian Field Ornithology Index, Volume 8, 1979-1980 ",22,raw/afo/index.php/afo/article/view/1258.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1311,200,The Letter-winged Kite Irruption of 1976-77     | Hollands | Australian Field Ornithology,    The Letter-winged Kite Irruption of 1976-77    ,68,raw/afo/index.php/afo/article/view/1311.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1311/1732,200,The Letter-winged Kite Irruption of 1976-77     | Hollands | Australian Field Ornithology,    The Letter-winged Kite Irruption of 1976-77    ,90,raw/afo/index.php/afo/article/view/1311/1732.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1312,200,"Field notes on the Letter-winged Kite        Elan      us       scriptus        at Werribee, Victoria, 1977     | Klapste | Australian Field Ornithology","    Field notes on the Letter-winged Kite        Elan      us       scriptus        at Werribee, Victoria, 1977    ",91,raw/afo/index.php/afo/article/view/1312.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1312/1843,200,"Field notes on the Letter-winged Kite        Elan      us       scriptus        at Werribee, Victoria, 1977     | Klapste | Australian Field Ornithology","    Field notes on the Letter-winged Kite        Elan      us       scriptus        at Werribee, Victoria, 1977    ",90,raw/afo/index.php/afo/article/view/1312/1843.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1313,200,"Letter-winged Kites at Carrum       Downs, Victoria     | Carter | Australian Field Ornithology","    Letter-winged Kites at Carrum       Downs, Victoria    ",24,raw/afo/index.php/afo/article/view/1313.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1313/1844,200,"Letter-winged Kites at Carrum       Downs, Victoria     | Carter | Australian Field Ornithology","    Letter-winged Kites at Carrum       Downs, Victoria    ",90,raw/afo/index.php/afo/article/view/1313/1844.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1314,200,Field Notes on the Black Falcon     | Bedggood | Australian Field Ornithology,    Field Notes on the Black Falcon    ,34,raw/afo/index.php/afo/article/view/1314.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1314/1845,200,Field Notes on the Black Falcon     | Bedggood | Australian Field Ornithology,    Field Notes on the Black Falcon    ,90,raw/afo/index.php/afo/article/view/1314/1845.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1298,200,"The Birds of George's Rocks, Mt. William National Park,   Tasmania  | Napier | Australian Field Ornithology","   The Birds of George's Rocks, Mt. William National Park,   Tasmania ",31,raw/afo/index.php/afo/article/view/1298.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1298/1830,200,"The Birds of George's Rocks, Mt. William National Park,   Tasmania  | Napier | Australian Field Ornithology","   The Birds of George's Rocks, Mt. William National Park,   Tasmania ",90,raw/afo/index.php/afo/article/view/1298/1830.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1299,200,Additional     Records of Birds from La Trobe University    | Veerman | Australian Field Ornithology,   Additional     Records of Birds from La Trobe University   ,26,raw/afo/index.php/afo/article/view/1299.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1299/1831,200,Additional     Records of Birds from La Trobe University    | Veerman | Australian Field Ornithology,   Additional     Records of Birds from La Trobe University   ,90,raw/afo/index.php/afo/article/view/1299/1831.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1300,200,Nearly Forty Years with       Hylacola       spp.    | Ryan | Australian Field Ornithology,   Nearly Forty Years with       Hylacola       spp.   ,34,raw/afo/index.php/afo/article/view/1300.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1300/1832,200,Nearly Forty Years with       Hylacola       spp.    | Ryan | Australian Field Ornithology,   Nearly Forty Years with       Hylacola       spp.   ,90,raw/afo/index.php/afo/article/view/1300/1832.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1301,200,"The Birds of Great Glennie Island, Bass Strait  | Wainer | Australian Field Ornithology"," The Birds of Great Glennie Island, Bass Strait ",27,raw/afo/index.php/afo/article/view/1301.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1301/1833,200,"The Birds of Great Glennie Island, Bass Strait  | Wainer | Australian Field Ornithology"," The Birds of Great Glennie Island, Bass Strait ",90,raw/afo/index.php/afo/article/view/1301/1833.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1302,200,Observation on Interspecific Conflict in the Peregrine  &nbsp;   Falco peregrinus      and other Australian Falcons    | Olsen | Australian Field Ornithology,   Observation on Interspecific Conflict in the Peregrine  &nbsp;   Falco peregrinus      and other Australian Falcons   ,34,raw/afo/index.php/afo/article/view/1302.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1302/1834,200,Observation on Interspecific Conflict in the Peregrine  &nbsp;   Falco peregrinus      and other Australian Falcons    | Olsen | Australian Field Ornithology,   Observation on Interspecific Conflict in the Peregrine  &nbsp;   Falco peregrinus      and other Australian Falcons   ,90,raw/afo/index.php/afo/article/view/1302/1834.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1303,200,"Birds of the 1974 National Photographic Index of Australian Birds Expedition to Central Cape York Peninsula, Queensland  | Bruce | Australian Field Ornithology"," Birds of the 1974 National Photographic Index of Australian Birds Expedition to Central Cape York Peninsula, Queensland ",35,raw/afo/index.php/afo/article/view/1303.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1303/1835,200,"Birds of the 1974 National Photographic Index of Australian Birds Expedition to Central Cape York Peninsula, Queensland  | Bruce | Australian Field Ornithology"," Birds of the 1974 National Photographic Index of Australian Birds Expedition to Central Cape York Peninsula, Queensland ",90,raw/afo/index.php/afo/article/view/1303/1835.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1304,200,A Note on the Yellow-breasted Boatbill.     | Keller | Australian Field Ornithology,    A Note on the Yellow-breasted Boatbill.    ,25,raw/afo/index.php/afo/article/view/1304.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1304/1836,200,A Note on the Yellow-breasted Boatbill.     | Keller | Australian Field Ornithology,    A Note on the Yellow-breasted Boatbill.    ,90,raw/afo/index.php/afo/article/view/1304/1836.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1305,200,"A Moulting Fiordland Penguin       on Lady       Julia       Percy Island, Victoria     | Brown | Australian Field Ornithology","    A Moulting Fiordland Penguin       on Lady       Julia       Percy Island, Victoria    ",31,raw/afo/index.php/afo/article/view/1305.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1305/1837,200,"A Moulting Fiordland Penguin       on Lady       Julia       Percy Island, Victoria     | Brown | Australian Field Ornithology","    A Moulting Fiordland Penguin       on Lady       Julia       Percy Island, Victoria    ",90,raw/afo/index.php/afo/article/view/1305/1837.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1306,200,Laugh      ing Kookaburra Kills and Eats a Phascagale     | Hermes | Australian Field Ornithology,    Laugh      ing Kookaburra Kills and Eats a Phascagale    ,28,raw/afo/index.php/afo/article/view/1306.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1306/1842,200,Laugh      ing Kookaburra Kills and Eats a Phascagale     | Hermes | Australian Field Ornithology,    Laugh      ing Kookaburra Kills and Eats a Phascagale    ,90,raw/afo/index.php/afo/article/view/1306/1842.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1307,200,Black-faced Woodswallow Attempting to Feed on a S      kink.     | Hobbs | Australian Field Ornithology,    Black-faced Woodswallow Attempting to Feed on a S      kink.    ,26,raw/afo/index.php/afo/article/view/1307.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1307/1838,200,Black-faced Woodswallow Attempting to Feed on a S      kink.     | Hobbs | Australian Field Ornithology,    Black-faced Woodswallow Attempting to Feed on a S      kink.    ,90,raw/afo/index.php/afo/article/view/1307/1838.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1308,200,"Giant Petrels at       Casey,       Antarctica     | Cowan | Australian Field Ornithology","    Giant Petrels at       Casey,       Antarctica    ",33,raw/afo/index.php/afo/article/view/1308.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1308/1839,200,"Giant Petrels at       Casey,       Antarctica     | Cowan | Australian Field Ornithology","    Giant Petrels at       Casey,       Antarctica    ",90,raw/afo/index.php/afo/article/view/1308/1839.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1310,200,An Isabelline White      -      capped Albatross.     | Barton | Australian Field Ornithology,    An Isabelline White      -      capped Albatross.    ,31,raw/afo/index.php/afo/article/view/1310.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1310/1840,200,An Isabelline White      -      capped Albatross.     | Barton | Australian Field Ornithology,    An Isabelline White      -      capped Albatross.    ,90,raw/afo/index.php/afo/article/view/1310/1840.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1309,200,First record of the Powerful Owl for the Victorian Mallee     | Hyett | Australian Field Ornithology,    First record of the Powerful Owl for the Victorian Mallee    ,27,raw/afo/index.php/afo/article/view/1309.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1309/1841,200,First record of the Powerful Owl for the Victorian Mallee     | Hyett | Australian Field Ornithology,    First record of the Powerful Owl for the Victorian Mallee    ,90,raw/afo/index.php/afo/article/view/1309/1841.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1292,200,"Ornithological Studies at Casey,     Antarctica, 1977-1978    | Cowan | Australian Field Ornithology","   Ornithological Studies at Casey,     Antarctica, 1977-1978   ",118,raw/afo/index.php/afo/article/view/1292.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1292/1824,200,"Ornithological Studies at Casey,     Antarctica, 1977-1978    | Cowan | Australian Field Ornithology","   Ornithological Studies at Casey,     Antarctica, 1977-1978   ",90,raw/afo/index.php/afo/article/view/1292/1824.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1293,200,"Notes on the Status and Behaviour of the Purple-crowned     Fairy-wren      Malurus     coronatus      in     the     Victoria Ri    ve    r Down    s     area, Northern     Territory    | Boekel | Australian Field Ornithology","   Notes on the Status and Behaviour of the Purple-crowned     Fairy-wren      Malurus     coronatus      in     the     Victoria Ri    ve    r Down    s     area, Northern     Territory   ",37,raw/afo/index.php/afo/article/view/1293.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1293/1825,200,"Notes on the Status and Behaviour of the Purple-crowned     Fairy-wren      Malurus     coronatus      in     the     Victoria Ri    ve    r Down    s     area, Northern     Territory    | Boekel | Australian Field Ornithology","   Notes on the Status and Behaviour of the Purple-crowned     Fairy-wren      Malurus     coronatus      in     the     Victoria Ri    ve    r Down    s     area, Northern     Territory   ",90,raw/afo/index.php/afo/article/view/1293/1825.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1294,200,Eggs       of the Double-eyed Fig Parrot     | Forshaw | Australian Field Ornithology,    Eggs       of the Double-eyed Fig Parrot    ,24,raw/afo/index.php/afo/article/view/1294.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1294/1826,200,Eggs       of the Double-eyed Fig Parrot     | Forshaw | Australian Field Ornithology,    Eggs       of the Double-eyed Fig Parrot    ,90,raw/afo/index.php/afo/article/view/1294/1826.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1295,200,"Scaly-breasted Lorikeets at Mount Eliza, Victoria.     | Mitchell | Australian Field Ornithology","    Scaly-breasted Lorikeets at Mount Eliza, Victoria.    ",23,raw/afo/index.php/afo/article/view/1295.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1295/1827,200,"Scaly-breasted Lorikeets at Mount Eliza, Victoria.     | Mitchell | Australian Field Ornithology","    Scaly-breasted Lorikeets at Mount Eliza, Victoria.    ",90,raw/afo/index.php/afo/article/view/1295/1827.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1296,200,An Aberrant Pied Currawong     | Henry | Australian Field Ornithology,    An Aberrant Pied Currawong    ,31,raw/afo/index.php/afo/article/view/1296.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1296/1828,200,An Aberrant Pied Currawong     | Henry | Australian Field Ornithology,    An Aberrant Pied Currawong    ,90,raw/afo/index.php/afo/article/view/1296/1828.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1767,200,An Aberrant Pied Currawong  | Henry | Australian Field Ornithology, An Aberrant Pied Currawong ,31,raw/afo/index.php/afo/article/view/1767.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1767/1506,200,An Aberrant Pied Currawong  | Henry | Australian Field Ornithology, An Aberrant Pied Currawong ,90,raw/afo/index.php/afo/article/view/1767/1506.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1297,200,Tree Martins Nesti      n      g in       B      uildings     | Bell | Australian Field Ornithology,    Tree Martins Nesti      n      g in       B      uildings    ,33,raw/afo/index.php/afo/article/view/1297.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1297/1829,200,Tree Martins Nesti      n      g in       B      uildings     | Bell | Australian Field Ornithology,    Tree Martins Nesti      n      g in       B      uildings    ,90,raw/afo/index.php/afo/article/view/1297/1829.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1284,200,"The Corellas     in     Victoria and the     Riverina, N     .S.     W.    | Jarman | Australian Field Ornithology","   The Corellas     in     Victoria and the     Riverina, N     .S.     W.   ",27,raw/afo/index.php/afo/article/view/1284.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1284/1816,200,"The Corellas     in     Victoria and the     Riverina, N     .S.     W.    | Jarman | Australian Field Ornithology","   The Corellas     in     Victoria and the     Riverina, N     .S.     W.   ",90,raw/afo/index.php/afo/article/view/1284/1816.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1285,200,Some Evidence for a Decline in Population Status of the   Regent Honeyeater  | Peters | Australian Field Ornithology,   Some Evidence for a Decline in Population Status of the   Regent Honeyeater ,30,raw/afo/index.php/afo/article/view/1285.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1285/1817,200,Some Evidence for a Decline in Population Status of the   Regent Honeyeater  | Peters | Australian Field Ornithology,   Some Evidence for a Decline in Population Status of the   Regent Honeyeater ,90,raw/afo/index.php/afo/article/view/1285/1817.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1286,200,"Birds, Crocodiles, and (perhaps?)     Waterside Safety    | Boekel | Australian Field Ornithology","   Birds, Crocodiles, and (perhaps?)     Waterside Safety   ",23,raw/afo/index.php/afo/article/view/1286.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1286/1818,200,"Birds, Crocodiles, and (perhaps?)     Waterside Safety    | Boekel | Australian Field Ornithology","   Birds, Crocodiles, and (perhaps?)     Waterside Safety   ",90,raw/afo/index.php/afo/article/view/1286/1818.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1287,200,"Ten Days at Weipa, Cape York Peninsula  | Beruldsen | Australian Field Ornithology"," Ten Days at Weipa, Cape York Peninsula ",25,raw/afo/index.php/afo/article/view/1287.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1287/1819,200,"Ten Days at Weipa, Cape York Peninsula  | Beruldsen | Australian Field Ornithology"," Ten Days at Weipa, Cape York Peninsula ",90,raw/afo/index.php/afo/article/view/1287/1819.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1288,200,A Large Concentration of the Pink       Cockatoo     | Klapste | Australian Field Ornithology,    A Large Concentration of the Pink       Cockatoo    ,24,raw/afo/index.php/afo/article/view/1288.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1288/1820,200,A Large Concentration of the Pink       Cockatoo     | Klapste | Australian Field Ornithology,    A Large Concentration of the Pink       Cockatoo    ,90,raw/afo/index.php/afo/article/view/1288/1820.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1289,200,A       Mallee Record of the Spotted Pardalote     | Woinarski | Australian Field Ornithology,    A       Mallee Record of the Spotted Pardalote    ,28,raw/afo/index.php/afo/article/view/1289.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1289/1821,200,A       Mallee Record of the Spotted Pardalote     | Woinarski | Australian Field Ornithology,    A       Mallee Record of the Spotted Pardalote    ,90,raw/afo/index.php/afo/article/view/1289/1821.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1290,200,Little Crow Feeding       on Mistletoe Berries     | Klapste | Australian Field Ornithology,    Little Crow Feeding       on Mistletoe Berries    ,23,raw/afo/index.php/afo/article/view/1290.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1290/1822,200,Little Crow Feeding       on Mistletoe Berries     | Klapste | Australian Field Ornithology,    Little Crow Feeding       on Mistletoe Berries    ,90,raw/afo/index.php/afo/article/view/1290/1822.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1291,200,Comment on a Record of the Lesser Black-backed Gull     | Close | Australian Field Ornithology,    Comment on a Record of the Lesser Black-backed Gull    ,32,raw/afo/index.php/afo/article/view/1291.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1291/1823,200,Comment on a Record of the Lesser Black-backed Gull     | Close | Australian Field Ornithology,    Comment on a Record of the Lesser Black-backed Gull    ,90,raw/afo/index.php/afo/article/view/1291/1823.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1343,200,"Observations on Peregrine Falcons Nesting in&nbsp;Werribee Gorge, Victoria.  | Walsh | Australian Field Ornithology"," Observations on Peregrine Falcons Nesting in&nbsp;Werribee Gorge, Victoria. ",27,raw/afo/index.php/afo/article/view/1343.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1343/1868,200,"Observations on Peregrine Falcons Nesting in&nbsp;Werribee Gorge, Victoria.  | Walsh | Australian Field Ornithology"," Observations on Peregrine Falcons Nesting in&nbsp;Werribee Gorge, Victoria. ",90,raw/afo/index.php/afo/article/view/1343/1868.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1344,200,"Historical Bird List: Open Forest at Larrimah,&nbsp;Northern Territory, 1944  | Sedgwick | Australian Field Ornithology"," Historical Bird List: Open Forest at Larrimah,&nbsp;Northern Territory, 1944 ",28,raw/afo/index.php/afo/article/view/1344.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1344/1869,200,"Historical Bird List: Open Forest at Larrimah,&nbsp;Northern Territory, 1944  | Sedgwick | Australian Field Ornithology"," Historical Bird List: Open Forest at Larrimah,&nbsp;Northern Territory, 1944 ",90,raw/afo/index.php/afo/article/view/1344/1869.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1345,200,The Significance of Dropping Behaviour in&nbsp;Pacific Gulls  | Farr | Australian Field Ornithology, The Significance of Dropping Behaviour in&nbsp;Pacific Gulls ,25,raw/afo/index.php/afo/article/view/1345.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1345/1870,200,The Significance of Dropping Behaviour in&nbsp;Pacific Gulls  | Farr | Australian Field Ornithology, The Significance of Dropping Behaviour in&nbsp;Pacific Gulls ,90,raw/afo/index.php/afo/article/view/1345/1870.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1346,200,"Bird Observations at Alice Springs&nbsp;Sewage Farm, N.T.  | Klapste | Australian Field Ornithology"," Bird Observations at Alice Springs&nbsp;Sewage Farm, N.T. ",25,raw/afo/index.php/afo/article/view/1346.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1346/1871,200,"Bird Observations at Alice Springs&nbsp;Sewage Farm, N.T.  | Klapste | Australian Field Ornithology"," Bird Observations at Alice Springs&nbsp;Sewage Farm, N.T. ",90,raw/afo/index.php/afo/article/view/1346/1871.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1347,200,"A Day at Rawlinna Station, South Australia  | Bonnin | Australian Field Ornithology"," A Day at Rawlinna Station, South Australia ",24,raw/afo/index.php/afo/article/view/1347.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1347/1872,200,"A Day at Rawlinna Station, South Australia  | Bonnin | Australian Field Ornithology"," A Day at Rawlinna Station, South Australia ",90,raw/afo/index.php/afo/article/view/1347/1872.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1348,200,Further Notes on Fairy and Little Terns Breeding on&nbsp;Tasmania's East Coast.  | Napier | Australian Field Ornithology, Further Notes on Fairy and Little Terns Breeding on&nbsp;Tasmania's East Coast. ,30,raw/afo/index.php/afo/article/view/1348.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1348/1873,200,Further Notes on Fairy and Little Terns Breeding on&nbsp;Tasmania's East Coast.  | Napier | Australian Field Ornithology, Further Notes on Fairy and Little Terns Breeding on&nbsp;Tasmania's East Coast. ,90,raw/afo/index.php/afo/article/view/1348/1873.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1349,200,Distributional Status of the Red-browed Pardalote in N.S.W.  | Sonter | Australian Field Ornithology, Distributional Status of the Red-browed Pardalote in N.S.W. ,25,raw/afo/index.php/afo/article/view/1349.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1349/1874,200,Distributional Status of the Red-browed Pardalote in N.S.W.  | Sonter | Australian Field Ornithology, Distributional Status of the Red-browed Pardalote in N.S.W. ,90,raw/afo/index.php/afo/article/view/1349/1874.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1350,200,A Victorian Record of the Forest Kingfisher  | Bourchier | Australian Field Ornithology, A Victorian Record of the Forest Kingfisher ,26,raw/afo/index.php/afo/article/view/1350.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1350/1875,200,A Victorian Record of the Forest Kingfisher  | Bourchier | Australian Field Ornithology, A Victorian Record of the Forest Kingfisher ,90,raw/afo/index.php/afo/article/view/1350/1875.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1351,200,"Fairy Tern  Sterna nereis  on the Barrier Reef, Queensland  | McKean | Australian Field Ornithology"," Fairy Tern  Sterna nereis  on the Barrier Reef, Queensland ",27,raw/afo/index.php/afo/article/view/1351.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1351/1876,200,"Fairy Tern  Sterna nereis  on the Barrier Reef, Queensland  | McKean | Australian Field Ornithology"," Fairy Tern  Sterna nereis  on the Barrier Reef, Queensland ",90,raw/afo/index.php/afo/article/view/1351/1876.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1352,200,Avian Pox Virus Infection  | Barker | Australian Field Ornithology, Avian Pox Virus Infection ,32,raw/afo/index.php/afo/article/view/1352.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1352/1877,200,Avian Pox Virus Infection  | Barker | Australian Field Ornithology, Avian Pox Virus Infection ,90,raw/afo/index.php/afo/article/view/1352/1877.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1353,200,A Blind Little Raven Nestling  | Klapste | Australian Field Ornithology, A Blind Little Raven Nestling ,24,raw/afo/index.php/afo/article/view/1353.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1353/1878,200,A Blind Little Raven Nestling  | Klapste | Australian Field Ornithology, A Blind Little Raven Nestling ,90,raw/afo/index.php/afo/article/view/1353/1878.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1354,200,Tree Perching by a Swamphen  | Morris | Australian Field Ornithology, Tree Perching by a Swamphen ,33,raw/afo/index.php/afo/article/view/1354.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1354/1879,200,Tree Perching by a Swamphen  | Morris | Australian Field Ornithology, Tree Perching by a Swamphen ,90,raw/afo/index.php/afo/article/view/1354/1879.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1355,200,Apostlebirds Gathering Material for their Mud-nest  | Rowley | Australian Field Ornithology, Apostlebirds Gathering Material for their Mud-nest ,23,raw/afo/index.php/afo/article/view/1355.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1355/1880,200,Apostlebirds Gathering Material for their Mud-nest  | Rowley | Australian Field Ornithology, Apostlebirds Gathering Material for their Mud-nest ,90,raw/afo/index.php/afo/article/view/1355/1880.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1356,200,"The Southern Scrub Robin at Weethalle, N.S.W.  | Sharrock | Australian Field Ornithology"," The Southern Scrub Robin at Weethalle, N.S.W. ",25,raw/afo/index.php/afo/article/view/1356.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1356/1881,200,"The Southern Scrub Robin at Weethalle, N.S.W.  | Sharrock | Australian Field Ornithology"," The Southern Scrub Robin at Weethalle, N.S.W. ",90,raw/afo/index.php/afo/article/view/1356/1881.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1357,200,An Inland&nbsp;Record of the Whimbrel.  | Jarman | Australian Field Ornithology, An Inland&nbsp;Record of the Whimbrel. ,33,raw/afo/index.php/afo/article/view/1357.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1357/1882,200,An Inland&nbsp;Record of the Whimbrel.  | Jarman | Australian Field Ornithology, An Inland&nbsp;Record of the Whimbrel. ,90,raw/afo/index.php/afo/article/view/1357/1882.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1333,200,"Annotated List of Birds Observed at Iron Range,&nbsp;Cape York Peninsula, Queensland, during&nbsp;October, 1974.  | Forshaw | Australian Field Ornithology"," Annotated List of Birds Observed at Iron Range,&nbsp;Cape York Peninsula, Queensland, during&nbsp;October, 1974. ",145,raw/afo/index.php/afo/article/view/1333.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1333/1863,200,"Annotated List of Birds Observed at Iron Range,&nbsp;Cape York Peninsula, Queensland, during&nbsp;October, 1974.  | Forshaw | Australian Field Ornithology"," Annotated List of Birds Observed at Iron Range,&nbsp;Cape York Peninsula, Queensland, during&nbsp;October, 1974. ",90,raw/afo/index.php/afo/article/view/1333/1863.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1334,200,A second Australian record of the White-rumped&nbsp;Sandpiper.  | Smith | Australian Field Ornithology, A second Australian record of the White-rumped&nbsp;Sandpiper. ,33,raw/afo/index.php/afo/article/view/1334.html
https://afo.birdlife.org.au/afo/index.php/afo/article/view/1334/1865,200,A second Australian record of the White-rumped&nbsp;Sandpiper.  | Smith | Australian Field Ornithology, A second Australian record of the White-rumped&nbsp;Sandpiper. ,90,raw/afo/index.php/afo/article/view/1334/1865.html
